author_id;publication_id
468;183067,180924,180923,166315,166183,152203,150190,145996,145993,145988,139579,139577,132014,125573,124576,120911,116523,113290,113278,113174,113162,113140,112926,112329,112317,121786,100676,100675,100674,100673,100634,100632,100591,100739,100738,100737,100733,100780
469;182890,179224,179098,179052,179050,178387,178386,178384,168227,168224,166308,159260,157355,157347,157339,157338,157337,156164,156163,156161,156155,155459,152348,152344,151448,150369,150208,143622,143057,140586,133857,135437,135435,135434,135433,129320,128153,127884,127882,127653,127474,127043,126883,126864,126196,126195,126187,124691,122281,116523,115192,135546,135422,135421,135420,134412
470;183067,180337,172518,166183,150190,150033,144182,139460,132014,132118,116523,121786,100591,132034
471;186063,183695,176768,173334,170419,171553,168282,166097,166016,165991,162926,161152,156894,150150,160498,153506,151082,123688,123366,122691,122689,122589,116523,109709,109702,98204,100744,100743
472;178655,178653,171646,169725,165076,165074,157373,146561,136601,114906,108726,108406,107024
473;186017,182115,181374,180835,177368,176126,176092,173714,171087,171904,171043,165881,164914,164896,164003,163144,163901,162435,160939,155770,154119,150266,150259,150218,149756,149068,146793,140960,132539,138643,129350,128190,127531,127476,127426,124844,122983,122236,115658,115153,111339,109632,109020,108309
474;187207,184159,180160,179691,179690,172623,163598,162539,162537,181919,144610,144599,144350,143639,143638,142036,135175,121647,116390,106724,94247
475;185168,186930,176682,173078,152830,186912,149247,145196,142051,142036,143609,123245,121039,98254
476;184921,170863,162569,143426,143594,143575
477;117143,165647,97952,106009
478;167380,154522,149072,149071,147598,147364,145916,145905,145903,124225,120502,146008
479;174394,174393,174349,173728,154476,147766,147763,146553,144049,124224,121830,110866,110174
480;183070,182219,180772,180765,178245,174895,179010,174899,174896,174894,174727,172185,180768,169856,169854,169853,169851,168163,167905,167839,167807,167773,160268,155080,153048,153039,153038,152790,152787,154531,147472,147463,147283,146193,140134,137337,127104,127072,127071,127067,127065,127064,125912,125911,120353,118583,118577,113048,111218,109725,109724,108885,108852,107960,105814,100895
481;185544,184228,183170,182925,180883,178140,176880,176760,176703,176702,175239,175237,173439,172554,168192,167403,165306,155229,155129,162223,161026,155235,155023,152568,146150,134830,130048,123435,119481,119412,134930,113827,113432,113429,113426,105270,104503,104429,134959,105035
482;184001,183878,183756,183007,178940,177290,176322,173272,173269,173264,172865,172864,172696,169075,167945,167180,165378,165376,165375,165164,164910,164908,164855,162466,161033,161028,160776,160770,157213,157212,157210,157209,153988,153981,153978,153888,151951,149345,148612,148575,148573,147792,147279,147174,147163,147144,147041,147039,144400,139694,139534,139514,163577,163576,163491,163483,163482,163470,130460,130448,130444,130306,129199,129171,127877,127874,127807,123287,119693,119330,119316,119270,119249,118883,117662,115910,115860,115859,115821,113101,113080,103794,100751,100689,100407,100406,99760,99735
483;185293,180951,179986,178743,178209,176241,174335,172173,171770,171769,171734,152640,152634,151574,150660,145824,144105,143729,143068,141852,141288,141914,135968,135986,130582,125764,125762,124239,122682,122677,122673,122671,122496,119628,118073,118072,118066,118047,115416,105436,104992,104629,104491
484;185655,183940,183895,176449,176416,174797,174513,166525,161900,161849,161845,160704,160650,160637,152939,151921,151919,148889,147808,146924,143942,143934,127027,126736,123634,108984,123873,123829,97430
485;169805,167870,165291,164631,164447,163756,163601,144704,135357,168310,130011,115308,168312,107236
486;186317,186309,181433,171846,155743,148099,148136,142945,139229,139039,128978,109729,107098,96330
487;185386,186921,172988,169818,168471,164115,155007,154818,152237,145174,144978,144690,137079,143946,132094,122189,118214,114804
488;186147,180175,177974,177973,177913,174050,172922,172798,171189,168472,165887,165328,164397,160601,155299,155290,154815,152626,150692,175441,150187,149458,149096,144978,144943,141578,171227,143713,140832,171212,133389,127215,125057,144223,124588,115170,114757,105111,117256,93434,116868
489;184307,179684,172924,168468,154819,152629,149329,144940,144822,137753,131514,109990,107873,107870,99924
490;184307,180544,176957,172924,165226,169870,168468,163233,154991,154819,146688,144940,141116,137753,136107,148706,134742,134735,131512,118362,114220,92632
491;184535,184661,184629,184622,179394,175519,175072,171702,170435,163755,171490,164575,164574,164571,164566,164565,160539,160532,160511,157499,157486,151475,151474,151472,151436,145346,145345,145344,141525,140520,140512,137187,137186,141137,131118,130851,129257,127468,127466,127445,120031,119136,115121,112713,111154,111153,109925,109924,109919,109486,98110,92969
492;187235,187231,186865,186717,186282,185774,182396,182332,182145,182006,182004,181747,181582,180687,180541,180492,180476,180468,167152,167147,173769,173550,173548,173547,173545,173174,173022,172726,172725,172291,172290,171178,171016,171015,170816,167163,166946,169061,169060,168658,168657,167746,167475,167323,166202,166196,165869,165408,165358,165295,165294,165028,164473,164434,164090,164089,164088,164084,163318,163201,163116,163115,163020,163017,162272,159217,156790,155789,155737,148865,147860,160681,159215,157262,157244,156987,156979,156775,156762,156730,156729,156335,156334,156311,156279,156223,156216,156213,156106,154867,154859,154857,154612,154611,153350,153306,153303,153302,153299,153298,153295,153294,153265,152108,151947,151580,151047,150618,150444,150177,147998,145806,144455,148827,148825,148695,147349,147347,147268,146874,146873,146301,146230,146220,146174,145808,145564,145470,145350,145348,145323,145322,145320,145319,145294,144290,142983,142982,142257,141708,139777,139776,139407,140314,140187,139995,138245,137460,137397,137393,137361,137056,137053,134703,134701,134570,133753,130419,130240,130197,130044,129689,129046,129043,129003,129000,128999,128433,128431,127018,126999,126994,126791,126665,126571,125909,125677,125133,122893,121080,120731,120695,120443,120033,120029,120024,119978,119046,118986,118985,118391,117766,117596,116560,113966,111395,116559,116547,114184,113937,113679,112794,112267,112033,111877,110028,110023,110014,108996,108408,108407,108265,107577,107573,107560,107464,107294,107234,107233,107217,107107,106253,106238,103769,102739,102680,102423,102083,102082,101890,101135,100960,100940,100931,100851,98420,98479,93081,96029,95996,95994,95983,95976,95969,95729,95566,95491,115257,115102,115098,115072,115070,115064,115062,114989,114986
493;185920,177693,177691,177676,177548,175360,175359,175358,172255,164644,160739,160732,160483,156287,150724,147952,147949,144802,139645,130897,130896,119141,112987,112691,112680,112291
494;183694,183693,175303,170366,170252,168537,168536,168161,168118,167930,161380,161377,156744,156741,156734,156733,156097,154453,147236,113928,101816,98478
495;185471,184832,184830,184828,184800,184798,184203,185474,184795,184787,176502,176164,172181,170117,170115,169959,169866,169865,169850,167700,162669,184783,184778,184777,184776,161671,156004,151683,150606,150345,150604,149645,149391,148769,148704,148703,148700,141815,139462,128652,125999,125997,114407,113839,109732,106839,106836,106831,106737,106736
496;143338,138112,128120
497;185542,183769,180433,179281,179279,176309,172895,172852,172182,171775,170317,166611,166610,160300,153651,153614,151686,147783,150005,149502,148775,147069,140403,140283,139309,139153,138476,136112,136068,133235,130144,118876,118263,114786,114091,114045,113633,108130,108009
498;182649,181198,180807,169789,169786,169785,169784,165003,165002,163193,161859,161842,151916,151652,148296,148252,148251,148031,145617,145616,145614,145612,141046,138380,132532,128152
499;172974,171574,168805,166772,166423,164781,155821,154084,153670,151730,146741,144748,139999,132636,132639,123373,118001,107576,107296
500;186225,184087,182273,179635,178841,177800,177798,174539,172718,172669,172555,170270,168456,165087,164836,156139,155277,151402,147625,147113,144057,130338,130280,130277,123920,117714,117522,116486,111768,108699,102959,102773
501;186472,184041,184040,181238,179917,174316,174111,174107,172549,172548,171806,171805,171565,170784,170533,170532,156728,153633,153310,153300,153143,151403,146012,144056,143239,139484,139478,139476,142314,136511,127204,131645,126626,119480,119601,115519,110647,142306,107138,104676,94592
502;187338,177757,172964,172557,167810,167693,166261,166037,164415,163856,163064,163052,152415,152257,149748,147096,141187,131003,109083,104235,100376,108431
503;184761,182233,181504,180880,179348,176584,175912,175878,171899,166262,164492,161091,151806,141146,135241,135236,120531,92379
504;184416,183776,183550,183546,182492,182412,182409,181504,180880,180536,179519,179426,179425,179379,178270,178269,178258,178256,176995,176592,176584,174274,178002,178001,177742,169918,169451,169235,168415,164691,164492,178574,178573,178572,163855,153385,152466,150693,149092,145025,145017,145014,143681,142552,140640,139026,136508,135993,131499,130059,128148,128070,126028,125613,124034,121590,119304,118341,117581,114288,92379
505;184855,184532,181556,181512,171976,169509,169508,168992,167605,166270,160696,148265,141652,140002,125504,129952
506;185770,185168,184856,181504,180880,178613,176584,176354,175878,182077,180940,169073,169064,168992,168621,166114,164772,164492,162663,160696,157305,156895,148623,148131,144327,140764,135336,131252,127972,124728,124697,121788,121655,120838,119558,119553,110833,110829,110834,110836,173553
507;134138,103281
508;186542,183544,170986,169252,168963,166545,156575,146278,142655,133698,118482,116535,186544,134144,109497,109492,108032,107866,106952,106950,107322,107175,114328
509;179503,176854,172778,171161,170906,155895,154669,144621,144270,130597,127326,127324,127323,103116,102963,99571,92296
510;186621,170807,101028,96939
511;172915,170525,151827,151073,148953,147303,139573,136964,130711,130106,127800,127234,106729,106695,106696,99468,99464,103499,92842,91682,91681,150649,150650
512;184676,180448,177421,169981,165084,163538,162970,159267,157371,153004,153656,145029,143816,143811,139552,138568,136053,122842,118181,112444,124716,114458,109829,91977
513;185233,184056,184053,179957,179472,179421,163291,163064,163052,162450,151146,149920,152269,147738,143966,142897,142802,142801,135264,131499,131002,128885,128811,121545,113961,113462,112320,111306,106349,105424,104235,94834,94409,140996,107703
514;187208,181076,180515,179492,166727,164146,154783,154646,151807,142303,142793,136091,132945,132148,146941,142711,116794,111735,106411,94079,93944,133322
515;186168,186122,187136,187014,186987,186169,186056,182792,182106,180219,180217,178952,187016,178263,177661,176062,176032,175950,173654,168436,168432,168393,166321,166318,163890,161105,157344,157343,157341,157340,154693,154692,154400,152236,149927,149004,147083,146474,146473,145915,144731,142582,127062,112726,112471,112418,112393,112387,112382
516;186230,185900,183765,183376,183190,182959,182902,181488,176228,176144,176077,176073,175879,175807,175806,172511,171870,171676,171012,170891,171345,168616,168597,167572,167561,167532,167204,167202,165948,165944,164923,160713,163301,157328,154296,154073,154070,154064,154061,154060,153677,153663,147423,147421,147317,147287,146180,146176,143551,140789,137946,137945,137944,137941,137332,136259,135826,133924,133599,133598,131543,131539,127897,127895,127473,126679,124210,124209,124174,128171,127008,126661,119814,118910,118661,118660,118650,118638,116701,115887,115382,115380,115377,115251,113636,121921,112897,111908,111689,111688,111663,111661,110295,110293,110287,110283,107051,107050,106274,106285,106282,105925,105924,105879,105877,105869,105865,105864,105862,104043,106250,99252,98141
517;168334,157124,156144,152421,104749
518;185522,184027,165074,150942,150290,149049,147799,147798,143233,117922,102126,112397
519;186974,187287,185177,184075,174903,172736,172147,171666,162403,148381,148842,146851,145854,143397,142036,143193,122161,124970,113758,113757,130576,98766,98691
520;186866,184208,183285,181208,181060,181059,180204,179730,173171,172676,171743,164628,160232,155800,155799,155798,152709,152688,151985,151984,151983,151829,147951,144558,143852,138531,134657,125823,104633,104506,104484
521;185205,183928,186216,183932,183920,183764,183716,181932,181897,181812,181460,181444,181408,181390,181355,181344,181322,181321,181320,180840,176908,176341,174360,173282,173156,173066,173062,172825,172797,172608,172577,170839,170838,170823,170794,170793,170792,170643,167048,166916,166915,156865,156863,172747,172741,172738,170724,170547,169963,168925,167562,167560,167274,167170,167013,166505,166411,166410,166409,166349,166343,166236,165939,165313,165163,164809,164543,164210,163865,163777,156726,155374,155373,186411,163225,160665,156871,156284,155728,155723,155380,155298,155296,155168,154545,153890,153868,153816,153777,153598,152740,152290,152025,152024,149700,149698,147883,147868,147865,147489,147474,146878,146668,146546,146539,145052,145048,145047,145044,145042,144368,142215,141352,141147,140814,138416,141278,139074,139073,138972,138917,138590,138553,138429,138427,137690,137437,135718,135605,135282,132272,131378,131377,131366,131076,130118,129558,129554,125901,125783,120653,123691,123689,121900,121889,121823,120565,118299,116511,113027,113017,110890,105775,105774,105773,104111,104109,104101,103896,101546
522;185240,182509,185306,160570,123441,112617,110423,104759
523;186762,185269,184308,182866,185291,185202,184314,184162,184126,183593,183591,182694,182053,181756,181595,181542,181467,180934,180847,180288,180008,179897,178928,178632,177498,177377,176894,176248,176166,173604,173468,173074,172514,172095,172024,172014,171985,171982,171916,167192,166760,166608,166077,164769,164754,164379,164066,164065,164058,164055,173101,160954,160691,155863,155808,155807,155408,155242,154205,154199,154198,154195,154194,154192,152085,152083,151551,150779,149612,148417,147162,151696,149636,149609,149460,149456,149455,149453,148301,148178,148170,148168,147489,146755,146330,145486,145461,141352,140093,139713,139398,139353,139346,139343,138043,130039,126345,126344,126324,121777,116068,116064,116063,116060,114409,112924,108282,108220,108170,106832,102293
524;180089,172664,168367,164808,163860,163285,157116,154842,152042,138275,124732,124212,122714,115564,112898,92379,178100
525;163091,138310,120403,96400
526;185964,171914,162645,121963
527;175826,150959,180869
528;168796,169755,169752,169746,169744,169653,147816,147814,139553,148440,148437,148433,147292,147119,146999,140483,124914,119551,113553,112932,116754
529;174980,174971,173667,169864,169747,169648,167217,166706,166692,153514,152869,144612,139287,130142,124916,163462,122319,120871,120863,120182,113031,112923,112555,105284,123750
530;172152,168796,169634,167217,166706,159250,153548,153433,139567,151632,147118,140488,140483,139287,138208,135925,135614,129117,132862,132861,123489,122319,120871,120182,131593,113371,111046,123750
531;185920,177693,175359,160732,137148,122025,121306,120356,95640
532;186451,182332,182241,182006,182004,180541,180494,173546,173545,172981,172725,180193,167314,165294,165028,163020,159217,156765,147860,157262,157160,156730,156334,156216,156107,154857,153350,153302,153295,150177,150576,148695,147106,146873,145808,145323,142257,139776,139407,140187,139995,137397,134570,129689,129046,128433,126999,126994,126791,122345,122297,120437,120033,118986,113966,111395,116547,116545,112794,108996,108408,108407,107577,107202,106659,102083,102082,98432,95976,95703,95491,115102,115072,115064
533;184054,182819,185963,185142,184688,184687,184413,184404,183882,182810,181738,181682,181630,181629,181533,181529,181517,181509,181502,181501,181337,181334,181329,181289,181288,181138,181136,181135,180952,175302,174431,174424,174423,181901,174430,174377,174361,174300,174295,174282,174281,174280,174279,174264,174263,174255,174194,174192,174188,174164,174162,173364,172843,172838,172831,172813,172804,172698,168458,168449,166794,166783,173824,169948,169862,169861,168457,168450,167891,166836,166790,166780,166777,166773,166770,166765,166762,166759,165364,165354,165350,165349,165348,165347,165321,165309,165308,164878,164877,164875,156997,155335,161065,156996,155341,155339,155181,155176,155171,155169,155163,155149,155144,155141,155130,153922,153921,153909,153900,153864,153835,153639,151944,179756,176303,176299,175983,174411,174410,174391,161338,159147,158353,158352,158114,158113,148770,148489,148468,148467,148452,147165,147148,147136,146952,146930,145495,145362,145359,145357,145326,145313,145311,145309,145300,176283,140044,140043,140014,140004,140003,139980,139923,139858,139795,139341,139204,139202,139199,130021,163478,158602,158598,157859,157614,133501,133477,131010,130020,130016,126367,126365,158877,123068,123067,123063,118470,118228,118226,117961,117957,117953,117952,117945,117931,117906,117904,117855,115239,109494,109351,101108,100965,92712,92703,92585
534;186553,186552,181744,183764,181782,181761,181467,180685,173457,168937,167048,168932,167978,166452,166411,166343,157252,157247,157243,156881,156876,155501,154545,154544,152782,150955,163387,150958,150956,147241,147233,145034,144721,144562,144561,144560,144559,141369,137690,134042,134041,136007,125429,123394,123691,122968,111414,125401,125396,115533,114548,110593,105946,105945,105538,105532,105521,102258,102255,96337,96355,96347,96343,95974,95671
535;185122,185089,175770,175244,175242,175221,175220,175217,175216,170319,167948,163750,153686,147569,139367,142066,141225,139262,135248,133583,129642,128469,121347,120915,117190,116504,113266,112291,111303,106657,102259,100325,95390,95388,95387,95342
536;182137,168068,165396,153811,149932,149203,149175,149166,149067,146755,146751,134113,123017,120093,115367,114343,105728,98826
537;185639,185416,182863,178709,178292,175770,173737,173359,170880,163750,155154,155142,147562,139091,133583,130896,129922,125470,123205,122020,121759,121755,120915,119143,119141,118965,118954,118740,118739,116505,116504,112291,107586,106986,102394,100580,95392
538;184611,184069,182678,182676,182442,182440,182439,182430,182429,182428,182419,182415,182334,176552,169948,169672,169044,167749,167136,167120,165896,163490,157164,157158,157151,151942,150718,148488,148256,146817,138979,138977,139022,130083,163765,119279,118805,110512,109028,99715,91591,91570
539;183021,182244,173569,168814,163305,157183,154020,154019,154018,153813,148798,141841,138506,136252,135883,131370,131361,130453,127365,127359,113337,101393,100586,100585,100782,100763,100776,100704,100705
540;184979,177698,112485,100661,100709
541;185849,176879,176184,175321,169439,169438,156857,156823,156817,156848,156832,156831,142570,115549,109726
542;175775,175774,170686,170685,156806,156804,153743,153471,149428,138605,136100,133838,124294,106832
543;186897,185983,176911,175462,171885,164982,164548,155045,154343,101393,100585,100782
544;185050,184935,184879,183011,182958,181583,180963,180962,180567,179751,175890,175566,175562,175561,175554,172582,172524,172183,170497,170112,180496,180495,173938,170012,169616,169447,169205,169204,169202,169139,169137,169136,169120,169118,169114,167936,167812,164710,164493,163915,163914,163912,162658,157220,157219,157216,157010,157009,157008,157007,156851,156838,156004,151825,149396,149391,141440,138331,138102,136114,129949,128936,128725,128724,128718,128333,128332,128328,128162,128160,126106,123917,121781,121760,119203,119202,117864,117749,117462,117461,117160,117146,117139,114407,113843,113839,112479,111971,110389,109732,108861,108860,108660,108279
545;182221,181389,180726,180723,180751,180739,175894,175893,175734,175725,175581,175576,173361,169280,169275,169270,169269,167695,162982,180753,157466,153556,151929,140165,140164,139814,138852,135843,133022,129073,108906,101498,101492,92796,92642,92121,92014
546;185855,185850,185849,185847,183453,176879,176200,176184,175321,173200,170539,174033,169443,169441,169439,156857,156856,156823,156817,156855,156852,156848,156847,156832,156820,142570,139966,138812,138594,130587,129871,123504,120346,118090,115549,109729,109726,108674,108479,106867,100937
547;155882,155879,119271,119186
548;184330,176974,154704,154544,140009,135358,130683
549;185849,123504,120350,120346
550;186004,182124,176974,177698,175024,174975,174756,174694,168956,168416,167530,167527,162650,162790,162789,156943,156940,156738,155133,154704,152443,148408,148407,148328,146770,146463,140115,143685,139678,137606,135358,134262,117561,115937,115934,115397,112618,112617,112461
551;183391,178207,173549,174592,173526,171135,170996,167049,166987,159210,159205,159203,157313,156984,152645,149126,148236,148234
552;183341,186251,185816,184419,182093,182088,181382,174906,186248,186241,177842,177701,177699,176551,176181,175087,175022,172897,172774,172766,172765,170771,170856,170855,170854,167607,167527,167515,167466,163211,156207,170767,170765,156206,154436,150441,150384,150382,148874,148408,147597,146288,145549,143786,141813,140115,177733,148872,141723,140450,140256,140253,140199,138948,136156,135358,130683,132443,131876,131868,122918,119126,117779,117561,116934,115397,132312,112474,112461,98008
553;181997,130036
554;182890,179098,179052,178384,135433,126883,126196,124691,135546
555;157355,127043,135422,134412
556;183729,181137,176518,174136,172247,172015,169635,168527,167240,166243,166240,155860,155823,147117,104662
557;177926,175546,171502,169287,168395,164484,127894,113016,110060,101598
558;186017,177368,176092,164896,155770,140944,123070
559;170349,168290,163262,152188,145525,145433,143582,137747,133139,133912,133092
560;150423,143660
561;185313,172940,180869,152321,180859,129292
562;180008,178742,170884,170883,170881,160983,155625,150959,176927,129752,122975
563;185894,175212,175213,169440,168114,168075,167829,164649,164647,164378,160742,160632,155320,154124,129276,112183,107097,107096,106657,106301,100325,95342
564;160744,153811,149932,149166,134113,121297,115367,98826
565;187235,186717,186282,180687,180492,180476,180468,173769,173174,173022,171016,171015,166330,164089,159215,156987,156279,154867,129000,126665,125677,125133,124872,122893,121080,120731,116559,114184,113937,113680,113679,112267,111722,110023,107464,102423,100960,98420,96029,95729,115257,115098
566;181853,181214,181212,181206,180734,179345,177374,170262,170246,169265,169224,169213,168135,167896,167887,167863,166604,166603,160934,160933,160895,163402,163398,163396,150355,150350,147266,146489,145349,144817,144815,144814,144785,140817,140712,140711,140595,136665,128482
567;183733,182722,182698,173533,164028,166369,145923,147658,141460,136869,126473,124421
568;166605,164157,160300,153614,140283,129959
569;184308,182866,185348,185291,185173,184314,183593,183591,182225,181577,181468,181467,180497,177498,177377,176468,176249,176248,176166,175796,173468,172862,172148,172017,172014,172013,171982,170794,168937,172258,172254,167748,167192,166848,166816,166760,166077,164754,164379,164058,164055,173101,173099,172259,160691,155997,155808,155807,155453,155451,155448,155242,154199,154195,154194,152085,151551,148417,149996,149902,149901,149880,149636,149459,149457,149453,149297,148420,148178,148170,148168,146330,145500,145457,139713,142489,142177,139398,138387,138043,130553,130167,126344,126324,121777,118279,116068,116063,116060,108660,108279
570;182267,173263,156051,153133,153122,148589,148584,148583,138830,137211,130193,128525,117338,103914,103839,105694
571;128978,109729
572;186346,156966,151350,147710,147707,146785,146754,120099,113650,112780,112671,93905,92045
573;184611,184069,183961,182703,182334,180743,175513,176883,169195,168571,166232,163565,156995,157068,156988,152933,150678,148705,149302,148713,148710,145543,145369,144162,144032,138158,128300,125907,122079,124548,120649,117801,133450,106993,95842,91825
574;154838,154837,148536,148535,127998,126873
575;186331,171322,142897,135267,113961
576;184054,182810,181289,181288,181135,180952,174424,174423,174361,174281,174280,174279,174264,174188,172838,172831,172804,168458,168449,166794,168457,168450,166836,165355,165354,165350,165347,156997,155341,155181,155130,153922,153900,179756,176303,176299,174411,159147,158114,151592,147165,147148,176283,142501,140044,140043,140003,139980,133477,130020
577;134959
578;184836,174159,172260,157028,154059,148377,147403,142175,141947,137748,137321,137314,130160,116435,103822,101085,100972
579;183091,177852,173634,172390,171240,165416,165415,156228,151300,151294,148163,148027,147079,145310,145293,142175,141947,137321,125973,125947,125792,116438,114864,108603
580;166960,168896,168895,168045,164436,162594,162561,162560,154576,151224,151223,148995,147999,147757,144660,124903,141869,123313,113392,103835,93868
581;166272,168728,162443,160788,155985,154576,123313
582;185143,168796,169653,147816,147119,140483,124914,113554,112932
583;181853,181214,181212,173022,169177,166204,166203,164972,164971,164089,160764,157275,157170,156981,156977,156342,156333,156103,153501,153348,153324,153323,153232,152310,151017,148464,147348,146460,146458,146457,145422,144741,144738,142255,138700,138238,138234,135658,129295,129125,129123,129115,128983,126869,126840,126805,126802,125061,122849,122296,118501,118493,118486,118129,118123,117988,117983,111403,110028,108512,107110,101826,100853,100852,96023,115070
584;160629,129451,129061,126844
585;183707,183453,156823,156817,156820,148078,146927,139862,139784,138594,131237,131065,131063,121940,121768,121214,120896,100939,99765,93886
586;183766,183764,180840,180685,167048,166411,166347,166343,154545,154544,152025,152024,147474,145474,137690,136004,129554,123691,115638,113017,115533,105773,96508
587;186553,186552,181744,181782,181761,168937,168932,167978,156876,154544,141369,142178,125431,125429,115533,105946,105945,102255
588;157243,150958,150956,147241,111414,105521,102258
589;184308,184461,184317,184162,180313,169948,169044,165896,176507,157158,151942,110512,91570
590;185143,183729,181137,178137,176518,174136,172247,172015,169910,169748,169746,169635,167240,166243,166240,155860,162264,155823,147816,148440,148437,147826,147117,144665,131077,120852,113180,113177,104656,104496
591;185050,184935,184879,183131,183011,180963,180567,179751,175566,172582,172524,172183,170112,169139,169136,169118,168100,164710,164493,163915,163914,163912,162658,157219,157010,157009,157008,157007,149391,128725,128332,128163,124221
592;179750,178180,174272,157226,157224,149393,139214,134176,131318,118575,109438
593;113633
594;186969,157225,140357,139241,130258,127913,109440
595;178180,174272,157224
596;183101,180726,180723,175641,175639,180751,180744,180739,175894,175893,175892,175734,175725,175576,173438,173361,169280,169275,169269,167949,162982,180754,180753,160334,157466,157463,151929,140165,133018
597;170685,156804,153743,150037,149428,146032,141426,138605,129056,122846,112127,106997
600;156721,152535,140624,141008,136244
601;136546
602;182684,180277,175723,176806,161877,159226,152217,115678,113240
603;170943,170609,169543,166070,166067,157373,154294,149707,147346,146781,146297,141725,139334,135168,131876,131340,116957,107024
604;173717,168755,163212,156721,151617,151858,151759,151758,151757,151671,150528,149727,149713,140458,136546,130036,129914,126099,163653,132128,141425,112826
605;123441,112618,112617,110437
606;176269,169660,168122,162231,127101,127097
607;180228,148895,148787
608;123259
609;181895,181894,176128,169824,165074,149751,141010,140931
610;182840,169026,141029,120868,119718,113638,113345,117774,117675,98752,98690,98622,98601,98554
611;186455,186319,183266,183233,183165,181683,174580,174112,173054,173032,155743,152023,148099,147619,147616,147612,143399,140176,131027,131025,128524,125926,123147,119941,119938,110640,105083,101530,95961
612;184535,179394,175187,163755,164577,160539,157502,151650,151649,151648,151647,151644,151477,151474,145347,145344,144163,144160,144159,137237,130833,124796,124795,122533,122523,120049,109486
613;181856,180888,180552,172518,168797,166183,160505,139460,137997,132118,121213,121786,100591
614;172518,139460,137997,132118,121786,100591
615;183960,176101,174461,153253,153196,153092,152870,145010,134161,129322,127256,119205,117744
617;182137,168068,128302,128299,122082,117125,96401
618;148256,91591,91570
619;174993,173616,170997,169544,167075,167039,166990,166171,180332,161052,159210,148193,139691,142603
620;180495,167697
621;185849,175321
622;185855,185849,176879,176184,175321,156848,156847,156832,156831,142570,139332,138596
623;181494,170685,156804,153743,149428,109726,106832
625;163367
626;184006,170836,166270,180066
627;184686,179576,169977,162828,152854,143841
628;152861,151131,144761,143700,135659,118194,117525,119264,117513
629;177649,177514,151660,152375,150562,150561,147494,147493,131582,119512,119093,131555,98836,98834
630;143777,136049,131213,131148,118412,99054
631;182902,177404,175807,172511,171870,171676,171012,167572,167544,167542,164923,163301,157328,154073,153677,151305,151303,147287,143320,137946,137945,137944,133598,127895,127008,119422,115377,111682,111660,110287,106679,106287,106285,105860
632;186902,185144,181640,176481,153677,147423,133598,127008,111775,111660,110287,106598,106283,105871
633;184016,182791,176616,127573
634;179081,175287,156314,141072
635;144669,144667,141074,127352,118357,118346
636;178918,175095,172247,172015,171958,169742,169741,166240,127359,120683,113315,113149
637;179085,170421,170420,171349,171342,167321,167299,166752,155295,148961,137868,131308,127359,127357,120683,119482,101393,100585
638;170890,161057,143210,143222,143213,143237,143230,143229,143228,143227,129337,119532,113447
639;172782,171777,171776,169550,169549,169038,168898,168346,168276,167596,166072,166068,160234,157374,147255,146733,145828,145273,142606,142188,142186,141813,139328,137445,143476,134031,131380,127567,127443,127108,125813,125737,121087,117068,116938,135485,97869
640;183635,183634,183620,183589,181904,181902,176168,175298,168178,168177,161265,157362,157358,152377,143924,143918,142679,142654,142647,142549,141568,140369,138186,138184,138176,137633,137386,135072,129332,129331,126901,126895,126865,126851,124458,123772,123771,135541,135540,135530,135087
641;181207,172339,172300,164673,163001,160297,151577,151529,151528,150330,137428,135073
642;182003,179306,176846,176597,176594,172246,171969,173207,171621,171620,168589,167508,164892,160782,152122,150719,150620,149825,146342,145283,145269,144152,138235,134017,107058,104511,103537,105431,95165,95045
643;185961,182822,181203,179956,178986,178983,177271,177131,174685,174680,174639,173173,172984,171216,171772,168422,168417,167009,167006,165022,157026,154970,154794,153851,153806,152098,149916,146639,145737,145160,143328,139385,138016,136937,129614,165787,121963,118971,116327,110162,97886
644;183900,183725,183369,174431,176715,175578,175510,173201,172890,172842,170624,167326,167045,167007,166765,166056,166032,165225,164531,164058,162496,162493,162296,161387,155242,153647,151686,148779,148778,148775,148774,148772,148770,148767,148726,148717,147229,146952,146931,145326,144402,140032,139843,139838,139834,139628,139153,133235,133230,133229,133228,130144,122667,121510,118073,110974,110890,110414,109366,108309,105775,104111,104109
646;178760,176785,168742,163394,160366,149994,146956,123081,110350,134486
647;183428,184136,184130,174220,166952,168771,162621,162462,162461
648;186769,186612,184931,181078,179787,176245,174857,174325,174144,179788,169026,169025,162719,152830,151733,179793,179791,170565,158475,149094,144668,144174,141645,179798,179795,142036,134586,134613,134610,131345,187162,120868,120272,120172,115398,115394,134606,113638,113603,112870,134616,134604,106474,106470,106336,106272,106269,106260,106163,106158,106147,106137,106136,106130,106129,106124,106123,106112,106109,106108,104846,117675,98751,98601,98554
649;142036,112201
650;186755,183962,183877,183696,182139,174432,170715,187255,168347,187253,149149,147448,138005,142164,128537,126967,142053,123312,122758,142191,142163,142157,112140,103834
651;176723,174657,168665,172333,172004,170766,166135,161764,162429,153061,150224,149249,147593,142036,138845,97895,94312,106645,106258,106194,106037
652;184116,184170,184123,184119,183415,182921,182759,182753,182365,166931,179253,176472,171871,150069,166928,155440,154129,154114,153996,153782,152053,150432,146375,146374,142974,143100,137281,137280,135132,141392,132789,128276,124656,121564
