author_id;publication_id
755;185103,184162,176934,173459,177438,177435,165240,160718,152024,152020,149193,149174,149161,146814,144468,144422,144389,140127,134153,129310,122119,120645,120036,119689,102316,101080,96741
756;187165,181595,181167,180288,178632,169948,169065,163136,157117,150718,148488,129553
757;185413,185103,184316,182859,181595,181173,180313,180288,178632,172148,169948,169065,166412,164891,164889,163136,163134,157164,157151,157117,157089,150718,148488,145301,163764,110517,91591
758;175661,164982,101393,100585,100782
759;183067,166183,113290,112926,100675
760;184133,180724,175575,173279,169243,169217,168006,165636,140355,140252
761;185626,180567,181647,176101,174461,169447,169120,169114,167752,166363,166215,156812,153565,150025,171169,149474,134161,119208,119203,117744,117182,113120,113111,109654
762;168790,166189,153433,147857,141959,137802,126100,130109,130100,121279,121193,121183,115626,111073,111050,111046,105284
763;187102,184976,183919,180889,180888,180552,170707,171765,169547,169284,167281,166384,166330,147991,132416
765;175095,169742,113149
766;125011,120736,116271
767;182003,176846,176594,176586,172246,171969,173207,171621,171620,168589,167508,152122,149825,144152,95045,100725
769;183635,176168,115128
770;179807,165074,143244,122699,107024
771;186797,182658,182343,181565,178660
772;167114,150942,122958
773;175546,139631,122724,109956
774;135163,114371
775;179417,177011,168891,137986
776;179944,177575,177559,167407,167335,147970,137989,132069
777;168944
778;185694,185662,162904,160352,149879,149678,142111,121565,117771
779;184297,184264,184267,99875
780;112517
782;174458,110855,143398
783;178630,171356,171353,155437,162551,149084,137282,122181
784;163789
785;179767
787;180782,175826,172992,145398,125004,123347,126721
788;139999,132636,132639
789;167870,164631
790;182177,170975,169620
791;169074,154934,131503,147237,107674
792;173042,169078,154938
793;184357,136456
794;186968,94455
796;186186,185396,174991,172337,166723,165925,163677,144180,120804,116450,118214,137872
797;182108,172243,172242,172241,170688,169971,186062,163456,162656,160603,132980,116389
798;179469,169314,138311
799;184473,179469,172994,169314,168781,118356,107879,94152
800;186986,183854,174633,168258,155854,154981,145455,114645,135069
801;152863,109749
803;154912,154903,144867,137518,137291,134661,119736,135002,112115,103828,102638,134996
804;176161,175185,145424,145423
805;164918,101603
808;166422
809;116662
810;183719,168419,162806,147997,144747,134445
811;131003
812;187338,163064,163052,136037,102048
813;125164
814;93516
815;184051,176025,118600,126722,113961
816;183068,181331,177966,175826,169688,167719,166261,166037,150700,140792,132199,123225,118600,116260,126722,101777,101775
817;186764,168257
818;180880,180029,176584,172392,167355,163783,157083,151059
819;154279
820;173709,166644,174979,166642,123023,106193,114955,111133
822;170987,106950,114955
823;127323,102963
827;137601,128376
828;140519
829;175743,168693,138828
830;181900,168325,165157,139987,138975,138828,123420,142782,143170,103521
831;152265,128271,128268,120072,117327,113069,128129,128267,128131
832;185481,185479,185478,185076,184625,175702,175685,175657,167489,167480,143026,134925,134924,127588,127482
835;187102,177402,160906,160905,152824,143808,138617,127278,114737,126950,131640
836;102051
837;166159,165113,98810
838;128157
839;131645,131640
840;184736,162268,117627,108702,104141,98808
841;184253,180173,150626
842;186791,184721,118556
843;185769,185488,184990,184971,183685,180792,180528,180526,179384,170669,170668,169903,169412,168681,168673,168539,168351,166151,164541,164540,156712,153549,135054,135053,133128,131107,120427,118796,92564
844;152839
845;178272,117495,141113
846;184686,182577,162827,153005,150661,99371
847;186791,184721,118556
848;176325,149499
849;168453,136866,133301
850;185005,154780,142723
851;162368
852;136701,119028,107768
855;173393,138378
856;177966,171914,127851,111986
857;154437,124761
858;175967,171403,166478
859;176480,176476,161229,140619,140478
860;184015,176473,170498,168380,155461,154686,140549,127985
861;185893,176480,176473,170498,168380,155461,140476,135767,128168,127985,127573
862;128171
863;176615,176476,168390,140619,128171
864;185145,176476,168390,140619,140476
865;176476,168390,147188,140619
867;183992,170901,171118
868;176478
869;176073,106442
870;183992,150579
871;175967,175265
872;177395,176082,175804,171870,167555,167537,167535,151306,137580,133599,119814,119771,118638,111723,106294,106290
874;179732,121144,104057,99331,98981,93983
875;176624,168345,157113,104743,93983
878;170986
879;187154,183582,172151,171614,170609,167403,167114,166031,177710
880;183121,182998,182986,177017,177015,175089,175077,167906,170868,147827,144362,144330,138799,138797,138794,129985,127027,127020,120998,114467
881;152321
883;180512,171008,166725,166562,166398,166376,166374,166297,157190,153478,153441,153440,148960,148796,143829,141118,137861,128644,125991,120967,120596,119794,119793,118566,109963,105488
885;184252,182650,182627,182558,180512,185426,176100,175960,174855,174675,172832,171005,171001,172534,166519,166298,166283,164107,157190,154121,153418,129324,129250,123296,120595,109903,108569,105488
886;186263,185366,169881,141969
887;127890
888;183733,105943
889;163091,126435
891;168197,160559,160557,157167,140199,134247,131147,131146,127176,126484,127616
892;168325,165157
893;113974
894;179683,175153,169896,164098,163352,144596
895;187165,186822,184310,182866,185608,185166,185103,184320,184316,184314,184162,184160,183885,182868,182859,182858,181595,181173,181167,180313,180288,178632,174423,177833,176985,176934,176928,176360,175853,174280,172813,172787,172783,172148,166794,177438,177435,169948,169065,169046,169044,166412,166104,166039,165894,164891,164889,163136,163134,157164,157151,157117,157089,150718,152020,146814,139996,133474,91591
896;123748
897;180193,98432
899;172152,131593
902;183009,172146,157082,150683,142413,140495,139162,130661,120422,118293,112144
903;180008
904;123017,112806,112661
905;185488,179380,169980,144734,117525,131596
907;171502
908;171904,139631,122724
909;175946,175927,148934,145489,142766,130524,143165
910;163855,149092,145017,139026,136508,123698,122732,117581,114382
912;174800,174782,170564,167241,148202,126729
913;131658
915;174524,171522
916;186472,184041,184090,163946,161610,139476,127204,128741,127029,126302,119480,119601,111609
917;130536,118315
918;170873,170578,179908,145268,145247,121363,110012,108629
919;177967,177966
921;172701,171268,167183,167181,151830,144171,140429
922;131593
923;186613,184689,181700,181699,181669,180988,178819,178727,177391,176380,175235,175230,174865,173131,172166,170537,169796,169792,166389,165419,163316,155275,150020,141310,138199,137082,127892
924;167469
925;153273,149621,128268,120072,113069
926;177387,177383,160718,130232,126119,126163,122110
927;164456,164366
928;138454
929;182819,185142,183882,175302,174295,174192,172843,172813,173824,169948,169862,169861,167891,165321,165308,164878,164875,153864,153835,158352,151563,148468,147136,140014,163478,117952
930;115741
932;184343,175864,173318,173305,168479,168476,168473,166793,165154,154189,141759,138728,138725,129806
933;186677,184216,184211
936;185547,185057,185046,184936,183471,180963,176417,176493,176407,175566,180496,170016,170015,170013,169989,169986,169656,169261,167772,160848,149572,149509,149503,147466,135959,132514,126024,126022,113840,113809
937;164674,138065,106687,103498
938;184252,182847,182627,182558,185426,175972,174862,174855,174850,174679,171005,171001,168672,166883,166562,164107,154121,148796,139206,136311,105488
939;166585,166415,154641,154348,153585,145781
940;177705,161410,145507
942;179750,178180,174272,157226,139214,134176,129817,109438
943;185850,185849,183453,175875,175321,173200,170539,174033,169443,169441,169439,169438,156823,156817,156832,139966,138812,130587,129871,120356,108674
945;183864,172109,156228,153869,147403,142175,137321,137314,107119
947;184809,157468,159072,139442,133032,129077,108908
949;180429,166767,145535,128184,126485
950;181794,183580,147526,147524,147491,147490,131840,123301,119127,119121,134338,101554,101527
951;108499
952;180871
953;99153
954;132277,127404,125391,127950,121234,121220
955;184837,148377,137748,137230
956;137748
957;185542,180433,179281,179279,166611,166610,148775,140283,139309,130144,114091,113633
958;147114,163505
959;164571,130851,115121
960;145308
962;187208,181076,187307,164146,142725,138441,132949,116796,128449,94086
963;140792,123225
965;176184,175875,173200,170539,169439,169438,166050,120356
966;185436,162948
967;176440,169918,167250,155605,149250,124709
968;181850,171502,113384,110974
969;186261,185376,172888,172665,171357,169881,166133,147475,137339,109715
970;164467
972;169974,118508
973;169637,169547,122319,131593
974;184850,184839,176717,177939,175624,173943,170092,169515,169514,169512,168623,164162,141059
975;178665,177002,176458,170209,138711,132269,113153
976;150942
977;184260
978;169971,144185,92396
979;186936,186014,174558,174555,169836,169835,169834,143770,155835,110879
980;184768,183794,183584,181699
981;173219,168697,143067
982;169044
983;181892
984;146999
985;186613,183365,176864,169795,164783,153619,141310,140213,138199,129388,110991,110990
986;186554,181794,184126,183580,181730,181587,180017,175101,175085,175076,131859,131699,101526
987;186795,186641,182109,179809,179596,174401,169086,166714,162610,163519,163518,113537,112871,112870
988;182639,177292,172566,168836,165978,153805
990;179417,177011,167339,161281,137986
991;132241
992;185850,185849,185847,183453,181493,173200,174033,169443,169441,156855,138812,120356
993;181892
994;174864,174694,171876,163095,162650
996;170807
997;183891,137495,100689
998;184253,152853,135666,110082
999;185122,139367,135248,129642,128469
1001;174592,171502,169968,168395,139657,119411,119393,119368
1002;180008
1004;181773,181767,172411,171980,171979,171974,171973,164753,166758,164757,164063,164057,164056,149299,147489,132492,130146,126350,118700,116060,116007,114409
1005;179224,179098,178384,143057,133857
1006;186540,186502,184255,184249,184243,184229,183132,182580,179551,179550,176428,176315,175776,175765,174273,173268,172944,171215,169605,171332,168672,168427,166883,166471,166446,166255,166254,166252,166251,166249,166027,165126,163410,163148,156719,155096,153279,152032,149565,149382,147425,147278,147275,145264,144708,144155,139933,138833,138581,137858,136331,135879,135763,130241,128193,121307,121073,118706,118688
1008;115394
1009;109827
1010;184611,184069,182703,182676,182672,182442,182440,182439,182430,182429,182419,182415,175860,174078,176552,176550,170731,170729,170726,170725,170550,169044,167120,165896,163490,157158,150718,176519,148488,148256,130083,163765,129553,99715
1012;181506,167289,176626,169644,167281,156161,141965,133857,135433
1013;92454
1014;184611,184069,182676,182672,182442,182440,182439,182430,182429,182419,182415,175860,176552,176550,170731,170729,170726,170725,170550,167120,165896,163490,157158,176519,148256,145301,163764,110517
1016;186316,185920,184755,184750,184456,182007,181174,180886,180423,182283,180708,177691,177676,177673,177568,177548,175360,172226,172222,171337,182009,168303,164803,164802,164799,164642,164641,164640,164639,161412,160734,156287,155699,155697,155696,150726,150714,130897,130571
1018;160281,144787,128480
1019;185880
1020;181895,181894,176086,171087,153406,140931,131646
1021;183634
1022;184535,184661,184629,179394,175519,175187,175130,171702,170435,151475,131118,130832,127468
1024;166272,123313
1025;114091
1027;172152,169752
1028;173354,171240,156228,153866,142175,137321
1029;183160,172649,164830,161167,143158
1031;183160,180951,172913,172649,169805,166174,164830,164488,164093,163646,163601,163445,161167,150164,146304,144585,143158,133933,129386,125890,125755,118220,107800,107236,107208
1032;183646,179224,179098,143057,126864,135422,135421
1033;167706,112947
1035;184232,138684,120450
1037;164152,164151,166940,167141,146983,146981,143493,116116,102895
1038;176440,170512,167274,156009,139346,123442,115157
1040;168646,165218,164911,124996
1041;186316,184750,182007,181174,177952,177676,177673,177618,177602,177548,172222,164642,159232,161040,156781,156287,155696,141630,137244,134796,130871,130571,122542,112680
1042;176476,168390
1043;152604,155103,116255,114093
1044;182116,140367,108420,101774
1045;185850,185849,185847,183453,181493,176184,175321,173200,170539,169443,169441,169439,169438,156855,156832,142570,120356,118090,109726
1046;175232
1047;182432
1049;182184,182182,173267,173242,172901,172863,166026,149010,148745,147280,130785,122432,118876,108317,108312,108212
1050;184081,177380,176768,168496,167339,115399
1051;186292,181994,181991,172724,172672,164721,164660,152270,140130
1052;175107,175106,162243,154441,106979
1053;172514
1054;181997,170635,149343,135840,129911
1055;172927
1056;151569
1057;180008
1058;175231,172773,122063,115426
1059;183443,179375,183784,175944,173709,166644,174979,166646,166642,166563,163637,162501,146696,137225,137223,136163,132710
1060;185122,185089,175242,175221,175217,167948,153686,139367,135248,129642,128469,121347,118954,116504,113266,112291,95387
1061;182159,176614,176036,171118,168390,166895,111964
1062;167748,148422,121779,116068
1064;182592,182591
1066;183646,181593,176626,169644,166774,156161,135435,122281
1067;152321,134604
1068;175774,172359,168030,138605
1070;186756,129887
1071;167572,157328,154070,137332,104043
1072;118830
1073;178245,164628,151829,147951,144558,138531,134657,125823,104633,104506,104484
1074;184253,175901,166270,166237,152853,144328,146827,110082
1075;184611,184069,182676,182672,182442,182440,182439,182430,182429,182419,182415,176552,176550,170726,170550,167120,165896,163490,157158,176519,145301,119279,99715
1076;185273,185213,185208,185204,185280,181459,181404,176908,173301,172594,172585,167628,170173,166338,166337,165196,165193,164210,155787,155083,155526,155078,155064,155062,153761,153621,146300,144370,135618,141076,139119,138817,138310,137806,137751,132362,126432,121875,119856,113283
1077;168245,168233,167131,143054,122055
1079;185313,185176,185168,180256,180254,177390,176483,175957,172345,172927,169024,123245,143601
1080;177400,107443
1081;182242,170578,179908,167829,164655,145268,125961,122316,121771,121365,121007,111925
1083;183695,162926
1084;145259,134844
1086;184060,175992,175774,172359,170690,170689,170686,168030,166079,156804,153575,138605
1087;176417,176411,176407,169989,169656,167772,149509,149503,146511,138765,135959,129296,126022,113840
1088;156817
1089;120008,112806,112661
1090;185142,183882,174295,172843,169861,165309,164875,155335,153864,153835,148468,147136,163478
1092;178586,170525,170529,160951,111411,102814,124031,92209
1093;170807
1094;164200
1095;185145
1096;175917,172683,170528,166159,164944,153205,147625,143067
1097;168350
1099;175217,170873,153686,139367,135248,129642,128469,121347,113266,111930
1100;182332,182006,182004,180541,180494,180058,173545,173022,172981,167314,167313,165294,165028,164089,164088,163115,156765,147860,160265,157262,157160,156987,153350,146874,145808,145323,140187,139995,134570,129689,129046,126791,120033,117766,108996,108407,107577,102082
1101;115394
1102;176419,124483,122015,121021,119455,112374,112373,112257
1103;185205,181355,181345,181333,176341,175373,172600,170823,170792,170643,156865,172738,167170,166459,156726,155373,155088,147834,138427,121950,113981
1104;183639,181794,181705,181704,183824,183641,181587,174648,167459,177705,168905,167274,154441,152747,150087,147535,140693,140691,139594,131892
1105;186437,184114,181520,178904,180859,123347
1106;138208,123489,111046
1107;183751,180713,179435,186990,181331,180519,179430,178914,176113,175908,174359
1108;187165,182866,185166,184320,184162,184160,183885,181595,181173,180313,180288,178632,176985,176928,175853,172787,172783,177438,177435,169948,166412,166104,166039,165894,164891,164889,163136,163134,157164,157151,157117,157089,150718,146814,133474
1109;149555,133032,128368
1110;185662,128931,121822
1112;186667,184175,169979,153484,138050,136904
1113;137981
1115;184800,161671,150452,149645,139444,106831
1116;165277,156966,150731,147707,146785
1117;182242,123033,121969,120357,118438,135398,112701,134813
1118;185050,184935,170497,169205,169204,169202,169139,169120,164710,164493,163915,163914,157219,157010,141438,138395,138117,128936,128718,128332,128160,108020
1119;182003,176846,176594,176586,172246,171969,173207,171621,171620,168589,167508,152122,149825
1120;176772,176768,176358,174694,163095
1121;179438,173591,172007,170718,141715,170937
1122;186840,185649,184560,178962
1123;129569,129565,127216,127200,119740,119739,115862
1124;178872,180038,174595,141922,115398,113638,104516
1126;183499,178569
1127;185273,185213,185208,185280,185252,181459,181358,173301,172601,172585,170173,166326,165193,164820,164210,155787,155083,162782,155084,155078,153754,146300,144370,135618,138817,137751,135716,132362
1128;174468,147243
1129;145652
1130;175770,175244,170880,170319,163750,139091,125470,119143,118965,118954
1131;153205,152044,147625
1133;175826
1134;186219,186114,174553,164409,107576,107466,95505,108026
1135;163958,163779,163064,163052,163781,123677,94409
1136;184177,173085,165450,156089,134287
1137;176844,172858,172707,166717,152758,152320,149311,145736,138628,131146,131145,123342
1138;184972,181939,186234,179349,171059,186236,147758,147586,135602,135601,133134,133086
1139;154085
1140;175077,167183,144171,140429
1141;180173,178740,176396,169480,163676,179900,179879,179877,165056,160588,140519,137601,128376,128375,100296,94661
1142;180498,180382,172475,166273,166270,116521,98732
1143;185988,185387,183803,183734,177294,172853,165375,130306,119249
1144;185844,185709,184033,182242,182141,181428,175212,175213,175210,172317,170873,169933,169440,168546,168114,168075,167829,165186,164655,164649,164378,161374,149932,135644,120109,120093,114343,111866,105728
1145;181892
1148;181009,171369,163661,163853,163021,110798,110221,110140
1149;185238,185078,185044,181921,179428,176025,106339,94834
1150;181457,181125,175366,168863,166454,153267,126719
1152;186969,139241
1153;186969
1154;101078
1155;182863,178709,170880,139091,125470,119143,118954,102394
1156;180921,164110,123398
1157;150446,152118
1158;186007,184984,137042,119463,113898,123684
1160;162986,111412,103874
1161;156863,116068,108279
1162;180963,169202,136114,128160,120768,119203,112924,96327,100779
1163;178647,167286,155373,157132,155765,153758,152774,147907,147524,137306,125647,124357,118104,113981,113979,106822,102079
1164;165402,152069,147733,142965,122691
1166;169123,164039,163195,137032
1167;135953,135950,123917,117287,108773,108293
1168;130837,104151
1169;186927,185942,183961,183655,182732,182730,182724,182708,181115,180901,180743,177770,177771,176008,175486,173535,173391,173386,173094,173086,173085,173084,173081,173068,172658,172122,172116,172112,172082,170229,164025,167552,167536,167291,166523,166364,166362,166234,166232,166207,165450,163627,156089,154342,154095,154085,155081,152313,146903,136876,136871,136802,136796,136793,136727,134287,129588,128074,118602,118587,118586,115511,101522,101521,96399,91831
1170;176020,175024,174864,143026
1171;178968,142070,121353,99658
1172;126946
1173;140842
1174;185946,182046,180276,179036,174101,168754,168749,166942,151613,130496
1175;175575,169243,169217,168006,140355,140252,128397
1177;180743,166232,128299,96401
1178;181310,181295,131866,115325
1179;174130,166639,136089,132923,113559,111761,105959
1180;184611,182442,181167,177833,177435,169948,169044,167120,163490,157164,157158,157151,157117,157089,150718,176519,148488,148256,145301,138977,130083,163765,133474,129553,119916,119279,119241,118805,110517,110512,99715,91591,91758,91731
1182;183374,179063,156948,142537,142406,128154
1183;185544,180883,172554,165306,152568,134959
1184;174118,136979,129094,128808,116307,114620,107775
1185;164184,112328
1187;164210
1188;184857,183955,181286,180389,180336,180386,175364,173554,172395,169532,169529,169528,169525,169524,169518,169107,169000,168992,167169,164772,142036,134362
1189;185157,162795,143003,139139,126463,104930
1190;162254,159221,125429
1191;180008
1192;184535,184629,179394,175519,175187,151650,151475,127468
1193;186969,132608
1194;184303,173025,169797,168471,124184,94455,107674
1195;139287,122319,131593
1196;144171,140429
1198;185775,184096,183684,180930,178872,184171,178261,176781,175154,174608,174604,174601,174596,174595,174401,172627,174599,168766,168765,168763,167250,164130,162718,163030,162569,156090,152830,149250,142036,134726,164006,119404,119395,114275,112232,112217,105736,103999
1200;180008,152604,155103
1201;173667,169634,167217,166706,139287,135925,132861,123489,122319,120871
1202;185540,171156,155734,137364,134144,112318,128547
1203;182852,176494
1204;177383,167508,145693,140127,130232,130224,126123,126163,99835,99831
1207;140549,140476
1208;177287,139631
1209;170807
1210;174824,167237,167435,167253,167246,167241,155704,155702,126748,126746,120771,120696,120691,115447
1211;185268,184350,181908,178009,178004,174666,165022,164153,164152,164151,166940,163333,160762,160759,167141,146983,146981,146088,129439,106407
1212;182807,182087,171736,134488,105436
1213;185522,184027,169825,153409,140954
1214;184171
1215;186647,185486,154379,154370,143670,141981,137336,123776
1216;166076
1217;143468
1219;185086,179572,171072,163290,160641,146940,148662,142671,134903,125030,119479,119035,116802,111214,107840,103309,106099,105415
1220;142375,140821,122372
1221;183239,183237,182935,173344,173343,173275,166677,166734,166676,164928,164925,164924,155162,155159,155137,143850,143848,139014,138988,135480,135479,129897,129896,115526,115524,115523,115438,115701,115487,107824,107823,104574
1222;186986,185834,182688,173767,168517,163187,147460,148750,136984,107793,107775
1223;184835,183671,181827,180408,180020,175947,175946,174505,174500,174155,173327,173293,173019,166970,156695,156178,154130,147802,126231,134609,123158,115766,113827,110640,108785,142780,104489,95971,95961,165555
1224;185849,169443
1225;185696,185662,160347,149879,121569,109687
1226;183230,175922,174511,173291,162254,159221,149171,125429,119971,115533,106870,102255
1227;185762,151517
1228;181928,176958,96286
1229;179750,157226
1231;164025,155081,146902,145477,145185,136802
1232;177399,172889,166123,166126,152298,147505,146608,139976,139825,120795,119653,111647
1233;183952,176109,164160,145817,141296,139172,136351,136345,129321,117738,113093
1234;183805,166077,165872,129318
1235;182798,160373,120800
1236;160373,120800,104656
1238;126850
1239;180121,175586,104477
1240;128978
1241;186292,181994,181991,174901,174899,174728,172724,172672,168208,168169,167807,164721,164660,152270,140130,136372,136371,128406,119206
1242;178982,171686,170635,170632,169207,168845,165131,164965,164964,164515,152482,147640,135840,129765,126093
1244;169562,169389,131184,117625,111182,104938,104850,104807,103171,102956,102948,100291
1245;168814
1246;137802,130100,121279,111050
1247;183011,179751,170112
1248;171765,169665,166407,166406,163436
1249;162790,134262
1250;178853,175149,172922,169290,168472,165244,154815,152739,151139,149078,145223,144943,142415,135939,125064,152671,116478,105095,117037,93817,117009
1251;186131,182053,181756,181542,180847,179897,178928,178671,173074,172024,171889,170550,169737,169272,169050,148422,149901,149880,148420,148170,147489,146330,145500,139713,142489,139398,138387,138043,126324,121777,116068,116063,116060,114409,108253
1252;174834,166982,166977,163213
1253;103914
1254;183692,183689,174594,174590,166265,165184,165183,154463,137072,137070,135341,133575,149098,113562,99418,148985,148984,148982
1255;168395,119311,99022
1257;185849,183453,181493,173200,174033,169443,169441,166050,156823,156817,156855,120356
1259;176184,175875,170539,169441,169439,169438,120356
1260;185122,185089,175242,147599,128469
1261;180018,174056,169106,169005,168750,168748,168209,160303,160302,140826,140506,114337,107054,101597
1265;184535,175519,151475,127468,109486
1267;181833,180121,175726,180759,180740,180728,175729,175588,173367,174544,168215,149555,168405,159072,139442,133032,129077
1268;184972,186173,185059,185033,184997,181939,186234,179349,176027,171275,171231,171059,171821,165223,162902,147758,185792,152067,147586,135602,133065,127096,126062
1269;186128,185768,182685,180090,176289,175388,164186
1270;160345,147830,140191
1271;140484,136480,100192
1272;181929,168927,164772,181865
1273;185092,174864,163093,163067,146960,146671,135053,133289,126968,105330,104281,104275,92806
1274;183643,180880,175636,173176,170521,171680,171677,153176,131577,116745,104879,92454
1275;150942,125827,102454,101878,100920
1276;184795,172181,184777,125999,106736
1277;134138,114955,113801
1279;183619,182826,168555,166266,163600,164417,153118,152830,142036,147290
1280;166848,166815,166760,173101,155997,155452,146330,138263,130553,130167,108293
1281;170385,169633,166073,147123,146999,138711
1282;187158,174988,147707,146785
1284;184835,184103,183671,181900,181827,181822,181681,181672,181579,180778,180408,180020,177847,176360,175947,175946,175940,175930,175924,175922,175864,174511,174505,174500,173444,173330,173328,173327,173299,173298,173296,173293,173291,173019,173346,170541,168325,168324,166970,166872,166868,166844,165158,165157,165146,164985,162393,156695,156181,156178,155846,155826,153159,149350,146483,126232,126226,125944,121311,119364,143165,142782,108780,143170,142780,104513,104489,103521
1285;148599
1287;181239,180118,181312,181310,181307,181305,181303,181300,181299,176858,174499,172779,172757,172756,163272,163270,162996,161099,151437,148938,142036,140664,136887,132435,121364,116915,116145,111102,103905,99519,99256,92288
1288;185157
1289;186692,180005,186851,174609,164263,163669,128384,126632,124619,118779,109477
1290;174432,155780,142036
1291;152239,146640,142918,142927
1292;115738
1294;184517,143325
1296;186518,180179,175991,172802,169196,152739,133975,116459,114619,110127,110049,104423
1297;186672,177597,173100,177269,176242,175546,173333,173220,164605,164604,147629,131332,130030,110904,107129
1298;160906,150626,143808,138634,131124,103002,101682
1299;165108,163214,163189,116255,112446
1300;182731,182573,182569,182454,175295,174584,174117,173449,173203,173055,170820,169652,166982,166168,151355,151072,137688,130648
1301;182841
1302;144328,119056
1304;175959,178007,176549
1305;184186,184177,181410,180429,180132,174905,174533,174532,174468,170369,168583,166785,166767,166764,166763,165450,164817,162967,156089,130780
1306;159248,149997,116058
1307;182663,163290,145586,137453,134894,129870,129389,126978,134144
1308;185946,179036
1309;185421,181716,174893,174732,172932,169937,166129,160465,150534,146613,146418,146416,142271,139929,139875,134187,127518,120780,119031,112363
1310;186542,183544,182142,170985,169786,169252,166545,133590,123225,108031
1311;171904,149068,139631
1312;166387,142124
1313;183919,182931,179259,175281,172354,172350,170885,170879,168442,169696,168412,164969,164849,164848,164822,164812,164810,144098,147991,147942,133048,133046,133045,132416,123697,120305
1314;132434,128331,111768,101357
1315;185028,180203,174058,175495,171275,161022,147735,147724,97899
1316;176166,175816,172021,172017,171982,170794,172258,172254,166077,149901,145500
1318;184894,178984,169023,163276,149112,132998,115349
1319;174398
1320;177649,144541
1321;184976,181336,180888,180552,172518,170707,171765,169665,169547,169284,168797,166384,166330,148103,147942,137997,130737,126100,131563,123697,121213,100730
1322;184460,183598,183147,182919,176506,173771,173411,173403,173267,173242,172878,172580,173277,167791,166746,166419,166418,166169,166074,166055,166026,165335,165325,154008,153676,153596,152882,149010,148809,148745,147280,146831,145101,145099,145083,140276,138478,130785,130494,108317
1323;183348,156877,137173,128491
1324;181433,166881
1325;178987,175480,175476,168741,168740
1326;185769,185093,184812,183685,179570,171321,171313,142901,125842
1327;180731,172530,172239,170253,156966
1328;174368,167626,167616,167396,167394,167388,167384,167381,167194,155911,147857,145996,141822,126100
1330;180918,180552,178305,164126,163283,142860,122349,115895,135771
1331;145524
1332;183646,181593,181506,176626,166774,135434,126195,135546,135422,135421
1333;121353
1334;179417,177011,173149,171502,167332,139891,137986,116908,116957,107366
1335;184535,184892,182798,174640,127468,122533,109919
1337;171502,170930,168496,168398,167412,161343,137607,134262,123244
1338;182187,182147,182144,176864,173636,177393,175238,172793,170973,170966,169557,169556,166386,166385,166304,164765,157394,154253,145390,144650,140565,140215,137501,133934,126986,119152,115900
1339;177501,171502,123402,115003
1340;128694
1341;174067,164919,148964,123342,116246,115688,108535,108517,105575
1342;151496,122198,151497
1343;184272,184016,168350,166320,124251
1344;181926,178952,176029,178640,166318,112409
1345;186125,179852,179844,179843,178772,170074,130753,122458,111382,104718
1346;117535,116828
1347;175020,175017,163604,156291,152396,152393
1348;171208,167165,166834,130496,132910
1349;187293,186478,186176,184303,180283,175075,175066,168471,163345,137912,114594
1350;180217,176062,154401,154392
1351;175304,169979,148302,148084
1352;163065
1353;144196,144183,110663
1354;183996,165961,164860,160774,187245,147172,163479,133572,129525,110056
1355;180089
1356;144278,124733
1357;120177
1358;186542,183544,170985,133590,186544
1359;177975,178844,173037,169971,168900,166721,165443,149845,145148,132961,122421
1360;182949,174769,174767,167237,167253,153221,153214,144362,127027,118765,115133
1361;187137,185094,177683,174557,170411,166779,112974,126950,142284,107618
1362;180267,174397,174395,137623,122780,122282,110455
1364;185142,183882,174295,172843,165321,165309,165308,164875,155335,153864,153835,148468,147136,163773,163478
1365;184972,183572,176027,171821,147758,152268,149023,147586,135058,112551
1367;180008
1368;186429,184255,184229,183432,176428,176315,175765,174273,171215,169605,171332,168672,166471,166446,166252,163410,156719,152032,149565,147425,147278,136311
1369;101603
1370;184902,184659,184651,184612,166474,156225,154041,151387,140509,124805,124803
1371;138050
1374;184894,178984,169023,163276,149112
1375;176256,166270,134950,123318
1376;146330,126348,124223,185275
1377;170980
1378;181076,142723
1379;148739,141924,141834,141610,119093,109999
1380;168907,150168,163711
1382;174286,142334,114465
1383;154412,131860,154405,91799
1385;184998,173739,171821,165402,165224,152069,152268,140033,140031,140030,133061,124680,121541,117065,116409,116297,111860,106008,95224,92806
1387;172908,169971,164946
1388;181158,173481,173077,169671,149733,145013,131213,131157,118412,111194,109822,104940,104837
1389;156966,146785,112806
1390;172751,175605,144633,175610,140794,136254,131927,131926
1391;186154,186099,185891,185883,185873,180126,180124,180129,180127,176099,176097,175370,175131,175127,175123,175121,175113,175062,169971,181614,180145,180139,180136,180134,180130,165234,165201,180148,180165,180155,149329,138561,137895,132950,123933,116421
1392;186438,185122,185089,175242,137080
1393;184636,179396,179392,175188,175186,175018,174827,174634,174630,173353,171419,166641,166640,165461,165214,164585,151382,140610,140501,131421,129014,134159
1394;163538
1395;187158,163005,156966,154912,148742,147707,146785,123017,122025,120099,113911,112806,112144,93044,93041,92045
1396;175247,168723,146746
1397;185122,175217,161300,153686,139367,135248,129642,121347
1398;139999,132636,132639,113766
1400;178984,174610,169023,124876,98691,96522,96489,96448
1401;142411,141456,140793,132669,132199,116260,126719
1402;186438,181724,178292,175770,161040,160757
1403;177514
1404;180535
1405;182719,145477,129630
1406;172520,164966,157107,157106,151371,131584,109334,99731,124274
1407;169751,146808
